"game_title","publisher","platform","release_year","global_sales","year","market_share_pct","publisher_global_sales","game_count","avg_sales_per_game"
"Scooby Doo and the Cyber Chase","THQ","PS",2001,1.94,2001,6.3957399103139,22.82,37,0.616756756756757
"Alleyway","Nintendo","GB",1989,1.94,1989,83.2095870782858,63.88,9,7.09777777777778
"Dragon Ball Z: Budokai 3","Atari","PS2",2004,1.94,2004,2.72104242752153,12.07,42,0.287380952380952
"Jet Moto 2","Sony Computer Entertainment","PS",1997,1.94,1997,20.6471146459397,45.69,39,1.17153846153846
"Tom Clancy's Ghost Recon","Ubisoft","PS2",2002,1.94,2002,3.99508877975066,16.92,47,0.36
"X-Men Legends","Activision","PS2",2004,1.93,2004,8.85973217908833,39.3,48,0.81875
"Batman: Arkham Origins","Warner Bros. Interactive Entertainment","X360",2013,1.93,2013,7.8148221539681,31.55,38,0.830263157894737
"Guitar Hero: World Tour","Activision","PS3",2008,1.93,2008,9.13348003434951,68.07,92,0.739891304347826
"Mortal Kombat II","Acclaim Entertainment","SNES",1993,1.93,1993,3.38477727113294,1.93,1,1.93
"Virtua Fighter 2","Sega","SAT",1995,1.93,1995,9.29187305081637,10.13,36,0.281388888888889
"Tetris DX","Nintendo","GB",1998,1.93,1998,16.8032646342718,49,18,2.72222222222222
"Mortal Kombat vs. DC Universe","Midway Games","X360",2008,1.93,2008,1.78724774581365,13.32,18,0.74
"Watch Dogs","Ubisoft","PS3",2014,1.93,2014,11.2807418357748,41.97,46,0.912391304347826
"Mario Super Sluggers","Nintendo","Wii",2008,1.93,2008,12.4731644482611,92.96,35,2.656
"Tomb Raider (2013)","Square Enix","X360",2013,1.92,2013,3.64856831467354,14.73,17,0.866470588235294
"The Legend of Zelda: Oracle of Ages","Nintendo","GB",2001,1.92,2001,14.1115470852018,50.35,26,1.93653846153846
"Need for Speed: Shift","Electronic Arts","X360",2009,1.92,2009,11.9891348032762,86.51,115,0.752260869565217
"Monopoly","Electronic Arts","Wii",2008,1.92,2008,12.2115178188064,91.01,129,0.705503875968992
"Red Faction","THQ","PS2",2001,1.92,2001,6.3957399103139,22.82,37,0.616756756756757
"The Sims: Makin' Magic","Electronic Arts","PC",2003,1.92,2003,17.2986075041429,69.94,88,0.794772727272727
"MX Unleashed","THQ","PS2",2004,1.92,2004,7.29518914288291,32.36,53,0.610566037735849
"PaRappa The Rapper","Sony Computer Entertainment","PS",1996,1.92,1996,16.8253245274425,36.94,38,0.972105263157895
"Toy Story Mania!","Disney Interactive Studios","Wii",2009,1.92,2009,2.04138198650166,14.73,27,0.545555555555556
"Mario Party 3","Nintendo","N64",2000,1.91,2000,14.5921311201238,34.9,25,1.396
"Star Wars: The Force Unleashed","LucasArts","Wii",2008,1.91,2008,2.4339845427222,18.14,14,1.29571428571429
"Game Party 2","Midway Games","Wii",2008,1.91,2008,1.78724774581365,13.32,18,0.74
"Destiny: The Taken King","Activision","PS4",2015,1.91,2015,12.5264802917173,36.07,42,0.858809523809524
"LEGO Star Wars III: The Clone Wars","LucasArts","Wii",2011,1.91,2011,1.34425431274346,7.73,8,0.96625
"Star Wars Rogue Leader: Rogue Squadron II","LucasArts","GC",2001,1.9,2001,0.723094170403587,2.58,4,0.645
"Max Payne 3","Take-Two Interactive","PS3",2012,1.9,2012,5.06632233830262,21.58,28,0.770714285714286
"Need for Speed Rivals","Electronic Arts","PS4",2013,1.89,2013,13.2889131080947,53.65,46,1.16630434782609
"Madden NFL 09","Electronic Arts","PS3",2008,1.89,2008,12.2115178188064,91.01,129,0.705503875968992
"Yokai Watch","Nintendo","3DS",2013,1.89,2013,13.6629347072228,55.16,28,1.97
"Ratchet & Clank Future: A Crack in Time","Sony Computer Entertainment","PS3",2009,1.88,2009,5.69036961070998,41.06,56,0.733214285714286
"Yu-Gi-Oh! Forbidden Memories","Konami Digital Entertainment","PS",1999,1.88,1999,4.89133918840951,15.26,32,0.476875
"Mortal Kombat: Deception","Midway Games","PS2",2004,1.88,2004,1.85310428783985,8.22,15,0.548
"Hot Shots Golf 2","Sony Computer Entertainment","PS",1999,1.88,1999,12.2571959741009,38.24,29,1.31862068965517
"Medal of Honor: European Assault (All Region sales)","Electronic Arts","PS2",2005,1.88,2005,13.224420953539,67.43,119,0.566638655462185
"WCW Nitro","THQ","PS",1998,1.88,1998,4.58832001646034,13.38,13,1.02923076923077
"High School Musical: Sing It!","Disney Interactive Studios","PS2",2007,1.87,2007,2.58786286170916,16.84,28,0.601428571428571
"Star Fox Adventures","Nintendo","GC",2002,1.87,2002,11.5390064223649,48.87,23,2.12478260869565
"FIFA 2000","Electronic Arts","PS",1998,1.87,1998,10.9186927745962,31.84,34,0.936470588235294
"Dynasty Warriors 3","THQ","PS2",2001,1.87,2001,6.3957399103139,22.82,37,0.616756756756757
"Donkey Kong Country Returns","Nintendo","3DS",2013,1.87,2013,13.6629347072228,55.16,28,1.97
"The Legend of Zelda: Oracle of Seasons","Nintendo","GB",2001,1.86,2001,14.1115470852018,50.35,26,1.93653846153846
"Madden NFL 06","Electronic Arts","XB",2005,1.86,2005,13.224420953539,67.43,119,0.566638655462185
"Shrek 2","Activision","PS2",2004,1.86,2004,8.85973217908833,39.3,48,0.81875
"The Legend of Dragoon","Sony Computer Entertainment","PS",1999,1.86,1999,12.2571959741009,38.24,29,1.31862068965517
"Turok 2: Seeds of Evil","Acclaim Entertainment","N64",1997,1.86,1997,2.30466808260653,5.1,12,0.425
"SingStar","Sony Computer Entertainment","PS2",2004,1.86,2004,8.44717976464223,37.47,33,1.13545454545455
"LittleBigPlanet 3","Sony Computer Entertainment","PS4",2014,1.86,2014,5.34605563768311,19.89,17,1.17
"NBA Live 2002","Electronic Arts","PS2",2001,1.86,2001,12.6485426008969,45.13,44,1.02568181818182
"Phineas and Ferb","Disney Interactive Studios","DS",2009,1.86,2009,2.04138198650166,14.73,27,0.545555555555556
"Chrono Cross","SquareSoft","PS",1999,1.86,1999,4.38810180139753,13.69,9,1.52111111111111
"GoldenEye 007 (2010)","Activision","Wii",2010,1.86,2010,10.7737257541455,70.43,98,0.718673469387755
"Mario Party: Island Tour","Nintendo","3DS",2013,1.85,2013,13.6629347072228,55.16,28,1.97
"Jak 3","Sony Computer Entertainment","PS2",2004,1.85,2004,8.44717976464223,37.47,33,1.13545454545455
"Rayman Raving Rabbids 2","Ubisoft","Wii",2007,1.85,2007,7.55920274153643,49.19,98,0.501938775510204
"Kingdom Hearts: Chain of Memories","Square Enix","GBA",2004,1.85,2004,1.9072095225213,8.46,7,1.20857142857143
"Pinball","Nintendo","NES",1984,1.85,1984,83.9815668202765,45.56,9,5.06222222222222
"inFAMOUS 2","Sony Computer Entertainment","PS3",2011,1.85,2011,4.83792431830829,27.82,40,0.6955
"Gran Turismo Concept 2001 Tokyo","Unknown","PS2",2001,1.84,2001,0.630605381165919,2.25,3,0.75
"Demon's Souls","Namco Bandai Games","PS3",2009,1.84,2009,2.32409884002938,16.77,62,0.270483870967742
"NCAA Football 06","Electronic Arts","PS2",2005,1.84,2005,13.224420953539,67.43,119,0.566638655462185
"Hey You, Pikachu!","Nintendo","N64",1998,1.83,1998,16.8032646342718,49,18,2.72222222222222
"2 Games in 1: Sonic Advance & ChuChu Rocket!","THQ","GBA",2005,1.83,2005,5.44235031085136,27.75,70,0.396428571428571
"World of Warcraft: Mists of Pandaria","Activision","PC",2012,1.83,2012,13.5696678013851,57.8,53,1.09056603773585
"Jet Moto","Sony Computer Entertainment","PS",1996,1.83,1996,16.8253245274425,36.94,38,0.972105263157895
"Just Cause 3","Square Enix","PS4",2015,1.83,2015,3.49366209411356,10.06,18,0.558888888888889
"Secret of Mana","SquareSoft","SNES",1993,1.83,1993,5.26131182041389,3,2,1.5
"The Orange Box","Electronic Arts","X360",2007,1.83,2007,11.0537396462435,71.93,112,0.642232142857143
"Air Combat","Sony Computer Entertainment","PS",1995,1.83,1995,18.7763713080169,20.47,34,0.602058823529412
"Kirby: Triple Deluxe","Nintendo","3DS",2014,1.82,2014,13.8879182905523,51.67,25,2.0668
"Sonic & Knuckles","Sega","GEN",1994,1.82,1994,8.24953827211164,8.04,32,0.25125
"Namco Museum","Namco Bandai Games","PS2",2001,1.82,2001,2.2085201793722,7.88,12,0.656666666666667
"The Sims: Hot Date","Electronic Arts","PC",2001,1.82,2001,12.6485426008969,45.13,44,1.02568181818182
"Metroid Prime 3: Corruption","Nintendo","Wii",2007,1.82,2007,16.2248551626635,105.58,48,2.19958333333333
"Dragon Quest VI: Realms of Revelation","Nintendo","DS",2010,1.81,2010,10.0394664382304,65.63,38,1.72710526315789
"The Evil Within","Bethesda Softworks","PS4",2014,1.81,2014,2.33301975540922,8.68,11,0.789090909090909
"DDRMAX2: Dance Dance Revolution","Konami Digital Entertainment","PS2",2003,1.81,2003,3.45526947144518,13.97,27,0.517407407407407
"Crazy Taxi","Sega","DC",2000,1.81,2000,1.97349165865284,4.72,13,0.363076923076923
"Virtua Fighter 4","Sega","PS2",2002,1.81,2002,3.44729882886286,14.6,42,0.347619047619048
"Sly 2: Band of Thieves","Sony Computer Entertainment","PS2",2004,1.81,2004,8.44717976464223,37.47,33,1.13545454545455
"Guitar Hero: World Tour","Activision","PS2",2008,1.8,2008,9.13348003434951,68.07,92,0.739891304347826
"Sonic Advance 2","Sega","GBA",2002,1.8,2002,3.44729882886286,14.6,42,0.347619047619048
"Madden NFL 07","Electronic Arts","X360",2006,1.8,2006,10.500772908653,58.42,103,0.567184466019418
"NBA 2K11","Take-Two Interactive","PS3",2010,1.8,2010,5.48246955883253,35.84,35,1.024
"NFL GameDay 2000","989 Studios","PS",1999,1.8,1999,2.16039489710879,6.74,8,0.8425
"Call of Duty: Black Ops 3","Activision","PS3",2015,1.79,2015,12.5264802917173,36.07,42,0.858809523809524
"Disney's The Lion King","Virgin Interactive","SNES",1994,1.79,1994,10.2708803611738,10.01,5,2.002
"Beyond: Two Souls","Sony Computer Entertainment","PS3",2013,1.79,2013,3.25720796591697,13.15,15,0.876666666666667
"Kinect Star Wars","Microsoft Game Studios","X360",2012,1.78,2012,3.59901396877568,15.33,7,2.19
"Midnight Club II","Take-Two Interactive","PS2",2003,1.78,2003,2.61433058791521,10.57,14,0.755
"Dragon Quest Monsters: Joker","Square Enix","DS",2006,1.78,2006,2.44814322177086,13.62,13,1.04769230769231
"SpongeBob SquarePants: SuperSponge","THQ","PS",2001,1.78,2001,6.3957399103139,22.82,37,0.616756756756757
"The Getaway: Black Monday","Sony Computer Entertainment","PS2",2004,1.78,2004,8.44717976464223,37.47,33,1.13545454545455
"Professor Layton and the Mask of Miracle","Nintendo","3DS",2011,1.78,2011,9.23066221480245,53.08,32,1.65875
"Just Cause 2","Square Enix","PS3",2010,1.78,2010,3.63764302759591,23.78,30,0.792666666666667
"Dragon's Dogma","Capcom","PS3",2012,1.78,2012,3.60370935555816,15.35,28,0.548214285714286
"The Legend of Zelda: The Wind Waker","Nintendo","WiiU",2013,1.77,2013,13.6629347072228,55.16,28,1.97
"50 Cent: Bulletproof","Vivendi Games","PS2",2005,1.77,2005,1.2198709525584,6.22,25,0.2488
"High School Musical: Sing It!","Disney Interactive Studios","Wii",2007,1.77,2007,2.58786286170916,16.84,28,0.601428571428571
"Wii Party U","Nintendo","WiiU",2013,1.77,2013,13.6629347072228,55.16,28,1.97
"Madden NFL 25","Electronic Arts","PS3",2013,1.77,2013,13.2889131080947,53.65,46,1.16630434782609
"Final Fantasy II","Square","SNES",1991,1.77,1991,5.24599881446354,1.77,1,1.77
"Kirby 64: The Crystal Shards","Nintendo","N64",2000,1.77,2000,14.5921311201238,34.9,25,1.396
"Dead or Alive 3","Microsoft Game Studios","XB",2001,1.77,2001,3.78082959641256,13.49,10,1.349
"UFC 2009 Undisputed","THQ","PS3",2009,1.77,2009,4.56088806352814,32.91,78,0.421923076923077
"Metroid II: Return of Samus","Nintendo","GB",1991,1.76,1991,47.3325429756965,15.97,13,1.22846153846154
"WWF Attitude","Acclaim Entertainment","PS",1998,1.76,1998,4.82836665409279,14.08,25,0.5632
"The SpongeBob SquarePants Movie","THQ","PS2",2004,1.76,2004,7.29518914288291,32.36,53,0.610566037735849
"Golden Sun","Nintendo","GBA",2001,1.76,2001,14.1115470852018,50.35,26,1.93653846153846
"Sonic the Hedgehog 3","Sega","GEN",1994,1.76,1994,8.24953827211164,8.04,32,0.25125
"Kid Icarus","Nintendo","NES",1986,1.76,1986,43.4793307086614,17.67,8,2.20875
"Def Jam: Fight for NY","Electronic Arts","PS2",2004,1.76,2004,15.3005094909599,67.87,87,0.780114942528736
"Tom Clancy's Ghost Recon","Ubisoft","XB",2002,1.76,2002,3.99508877975066,16.92,47,0.36
"State of Emergency","Take-Two Interactive","PS2",2002,1.76,2002,4.79316207026823,20.3,9,2.25555555555556
"BioShock Infinite","Take-Two Interactive","PS3",2013,1.76,2013,12.9842465074804,52.42,17,3.08352941176471
"Hitman: Absolution","Square Enix","X360",2012,1.76,2012,3.23277379974175,13.77,14,0.983571428571429
"2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures","THQ","GBA",2007,1.76,2007,5.19724002274369,33.82,75,0.450933333333333
"Call of Duty: Black Ops 3","Activision","X360",2015,1.76,2015,12.5264802917173,36.07,42,0.858809523809524
"The Urbz: Sims in the City","Electronic Arts","PS2",2004,1.76,2004,15.3005094909599,67.87,87,0.780114942528736
"FIFA Soccer 08","Electronic Arts","PS3",2007,1.76,2007,11.0537396462435,71.93,112,0.642232142857143
"Star Wars: Starfighter","Activision","PS2",2001,1.76,2001,5.21020179372197,18.59,23,0.808260869565217
"Madden NFL 2000","Electronic Arts","PS",1998,1.75,1998,10.9186927745962,31.84,34,0.936470588235294
"Kingdom Hearts","Square Enix","PS3",2013,1.75,2013,3.64856831467354,14.73,17,0.866470588235294
"Star Wars: Battlefront","Activision","XB",2004,1.75,2004,8.85973217908833,39.3,48,0.81875
"Pro Evolution Soccer","Konami Digital Entertainment","PS2",2001,1.75,2001,6.13508968609865,21.89,39,0.561282051282051
"Crackdown","Microsoft Game Studios","X360",2007,1.75,2007,4.2260230817697,27.5,22,1.25
"Yoshi","Nintendo","NES",1991,1.75,1991,47.3325429756965,15.97,13,1.22846153846154
"Disney's Aladdin","Capcom","SNES",1993,1.75,1993,8.73377762188706,4.98,8,0.6225
"Kirby's Adventure","Nintendo","NES",1993,1.75,1993,35.5489301999298,20.27,10,2.027
"Cooking Mama 3: Shop & Chop","505 Games","DS",2009,1.75,2009,1.11285114403315,8.03,33,0.243333333333333
"Dance Dance Revolution X","Konami Digital Entertainment","PS2",2008,1.75,2008,3.73282524688708,27.82,64,0.4346875
"2 Games in 1: Disney Princess & The Lion King","THQ","GBA",2004,1.75,2004,7.29518914288291,32.36,53,0.610566037735849
"Star Wars Episode I: The Phantom Menace","LucasArts","PS",1999,1.74,1999,0.9455734341945,2.95,2,1.475
"Xenosaga Episode I: Der Wille zur Macht","Namco Bandai Games","PS2",2002,1.74,2002,3.06479032867397,12.98,25,0.5192
"Portal 2","Valve","PS3",2011,1.74,2011,0.302587646076795,1.74,1,1.74
"The Beatles: Rock Band","MTV Games","Wii",2009,1.74,2009,0.963177515694943,6.95,16,0.434375
"Forza Motorsport 6","Microsoft Game Studios","XOne",2015,1.74,2015,3.45546101753777,9.95,5,1.99
"Sonic Colors","Sega","Wii",2010,1.74,2010,4.42697179220461,28.94,48,0.602916666666667
"Cruis'n USA","Nintendo","N64",1996,1.74,1996,33.8237303575495,74.26,20,3.713
"Madden NFL 99","Electronic Arts","PS",1998,1.74,1998,10.9186927745962,31.84,34,0.936470588235294
"Diablo III","Activision","PS4",2014,1.74,2014,12.0010751243112,44.65,45,0.992222222222222
"Uncharted: Golden Abyss","Sony Computer Entertainment","PSV",2011,1.74,2011,4.83792431830829,27.82,40,0.6955
"Destiny","Activision","PS3",2014,1.73,2014,12.0010751243112,44.65,45,0.992222222222222
"SSX Tricky","Electronic Arts","PS2",2001,1.73,2001,12.6485426008969,45.13,44,1.02568181818182
"Overwatch","Activision","PS4",2016,1.73,2016,11.0940083233567,19.46,29,0.671034482758621
"Twisted Metal III","989 Studios","PS",1998,1.73,1998,2.73310243132952,7.97,7,1.13857142857143
"Harry Potter and the Sorcerer's Stone","Electronic Arts","GB",2001,1.73,2001,12.6485426008969,45.13,44,1.02568181818182
"Disney Infinity","Disney Interactive Studios","Wii",2013,1.73,2013,1.7586446051719,7.1,13,0.546153846153846
"Crash Bandicoot: The Huge Adventure","Universal Interactive","GBA",2002,1.73,2002,2.06601813373631,8.75,14,0.625
"Dishonored","Bethesda Softworks","X360",2012,1.73,2012,1.15741284188285,4.93,7,0.704285714285714
"Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City","Take-Two Interactive","PS2",2003,1.72,2003,2.61433058791521,10.57,14,0.755
"The Order: 1886","Sony Computer Entertainment","PS4",2015,1.72,2015,3.87914568501476,11.17,12,0.930833333333333
"The Elder Scrolls Online","Bethesda Softworks","PS4",2015,1.72,2015,7.11234589338427,20.48,15,1.36533333333333
"Call of Duty: World at War Final Fronts","Activision","PS2",2008,1.72,2008,9.13348003434951,68.07,92,0.739891304347826
"Imagine: Teacher","Ubisoft","DS",2008,1.72,2008,8.39416058394161,62.56,125,0.50048
"Call of Duty: Modern Warfare 3","Activision","PC",2011,1.72,2011,9.1019755147468,52.34,79,0.66253164556962
"Madden NFL 2005","Electronic Arts","XB",2004,1.72,2004,15.3005094909599,67.87,87,0.780114942528736
"Star Ocean: Till The End of Time","Ubisoft","PS2",2003,1.72,2003,4.42234918750464,17.88,53,0.337358490566038
"The Sims 3: Late Night Expansion Pack","Electronic Arts","PC",2010,1.71,2010,12.4502845254849,81.39,89,0.914494382022472
"Game Party 3","Warner Bros. Interactive Entertainment","Wii",2009,1.71,2009,1.97070277311972,14.22,29,0.490344827586207
"Toy Story 2: Buzz Lightyear to the Rescue!","Activision","PS",1998,1.71,1998,3.28520969788416,9.58,16,0.59875
"Deal or No Deal","Mindscape","DS",2007,1.71,2007,0.344228789205969,2.24,2,1.12
"Ace Combat 5: The Unsung War","Sony Computer Entertainment Europe","PS2",2004,1.71,2004,0.38549979710537,1.71,1,1.71
"Need for Speed Underground","Electronic Arts","XB",2003,1.71,2003,17.2986075041429,69.94,88,0.794772727272727
"Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS","Nintendo","DS",2006,1.71,2006,37.3890067225078,208.01,61,3.41
"Tetris Worlds","THQ","GBA",2001,1.71,2001,6.3957399103139,22.82,37,0.616756756756757
"Cabela's Big Game Hunter 2010","Activision Value","Wii",2009,1.7,2009,0.455950219659908,3.29,7,0.47
"The Crew","Ubisoft","PS4",2014,1.7,2014,11.2807418357748,41.97,46,0.912391304347826
"FIFA Soccer 10","Electronic Arts","PS2",2009,1.7,2009,11.9891348032762,86.51,115,0.752260869565217
"We Ski","Namco Bandai Games","Wii",2008,1.7,2008,1.46387934735938,10.91,53,0.205849056603774
"Personal Trainer: Math","Nintendo","DS",2007,1.7,2007,16.2248551626635,105.58,48,2.19958333333333
"Kirby's Return to Dreamland","Nintendo","Wii",2011,1.7,2011,9.23066221480245,53.08,32,1.65875
"Super Puyo Puyo","Banpresto","SNES",1993,1.7,1993,2.98141003156787,1.7,1,1.7
"Ben 10: Protector of Earth","D3Publisher","DS",2007,1.7,2007,0.969680205307885,6.31,22,0.286818181818182
"NCAA Football 07","Electronic Arts","PS2",2006,1.7,2006,10.500772908653,58.42,103,0.567184466019418
"SOCOM 3: U.S. Navy SEALs","Sony Computer Entertainment","PS2",2005,1.69,2005,6.01502284806527,30.67,52,0.589807692307692
"NBA 2K15","Take-Two Interactive","XOne",2014,1.69,2014,8.13331541459481,30.26,15,2.01733333333333
"Saints Row 2","THQ","PS3",2008,1.69,2008,4.24270072992701,31.62,65,0.486461538461538
"Saints Row IV","Deep Silver","X360",2013,1.69,2013,1.50351728921034,6.07,13,0.466923076923077
"Jampack Winter '99","Sony Computer Entertainment","PS",1999,1.69,1999,12.2571959741009,38.24,29,1.31862068965517
"Dragon Age: Origins","Electronic Arts","PS3",2009,1.69,2009,11.9891348032762,86.51,115,0.752260869565217
"FIFA 16","Electronic Arts","X360",2015,1.69,2015,15.7735718006598,45.42,32,1.419375
"WCW vs. nWo: World Tour","THQ","N64",1997,1.69,1997,0.858601834696552,1.9,3,0.633333333333333
"WCW/NWO Thunder","THQ","PS",1998,1.69,1998,4.58832001646034,13.38,13,1.02923076923077
"Harry Potter and the Sorcerer's Stone","Electronic Arts","GBA",2001,1.69,2001,12.6485426008969,45.13,44,1.02568181818182
"Need For Speed: Undercover","Electronic Arts","X360",2008,1.69,2008,12.2115178188064,91.01,129,0.705503875968992
"Dragon Ball Z: The Legacy of Goku","Infogrames","GBA",2002,1.69,2002,2.21241027578391,9.37,25,0.3748
"Sid Meier's Civilization V","Take-Two Interactive","PC",2010,1.69,2010,5.48246955883253,35.84,35,1.024
"Resident Evil 4","Capcom","GC",2005,1.69,2005,2.79275922257742,14.24,30,0.474666666666667
"Call of Duty Black Ops: Declassified","Activision","PSV",2012,1.69,2012,13.5696678013851,57.8,53,1.09056603773585
"Star Wars Battlefront: Renegade Squadron","LucasArts","PSP",2007,1.68,2007,2.8736956956034,18.7,11,1.7
